id,year,date,descr,class,number,round,gender,weight,junior,adaptive,coxed,final,time_500m,time_1000m,time_1500m,time_2000m
193,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,122,FA,men,open,senior,FALSE,coxless,final,101.42,205.83,310.96,408.38
194,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,122,FA,men,open,senior,FALSE,coxless,final,98.79,202.49,307.98,409.02
195,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,122,FA,men,open,senior,FALSE,coxless,final,104.23,209.89,316.28,415.94
196,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,122,FA,men,open,senior,FALSE,coxless,final,105.88,212.76,320.78,421.58
197,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,115,FB,men,open,senior,FALSE,coxless,final,92.4,186.94,284.9,380.58
198,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,115,FB,men,open,senior,FALSE,coxless,final,94.39,188.78,284.71,380.3
199,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,115,FB,men,open,senior,FALSE,coxless,final,92.64,188.05,284.74,377.54
200,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,115,FB,men,open,senior,FALSE,coxless,final,93.26,189.12,286.45,378.1
201,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,115,FB,men,open,senior,FALSE,coxless,final,94.09,189.9,286.34,380.92
202,2010,2010-11-05,"WCH Karapiro, New Zealand",M4-,115,FB,men,open,senior,FALSE,coxless,final,94.9,191.49,289.46,386.28
203,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,85,R1,men,open,senior,FALSE,coxless,heat,90.96,186.68,284,383.12
204,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,85,R1,men,open,senior,FALSE,coxless,heat,92.28,186.66,281.04,376.96
205,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,85,R1,men,open,senior,FALSE,coxless,heat,91.05,187.41,283.75,378.04
206,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,85,R1,men,open,senior,FALSE,coxless,heat,91.26,187.19,283.57,380.07
207,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,85,R1,men,open,senior,FALSE,coxless,heat,92.66,189.18,287.77,392.81
208,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,86,R2,men,open,senior,FALSE,coxless,heat,90.19,185.04,281.56,377.40
209,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,86,R2,men,open,senior,FALSE,coxless,heat,93.19,189.93,286.96,387.96
210,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,86,R2,men,open,senior,FALSE,coxless,heat,90.58,184.75,280.27,375.59
211,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,86,R2,men,open,senior,FALSE,coxless,heat,92.14,186.69,281.45,376.19
212,2010,2010-11-03,"WCH Karapiro, New Zealand",M4-,86,R2,men,open,senior,FALSE,coxless,heat,90.27,185.18,283.59,384.82
213,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,11,H1,men,open,senior,FALSE,coxless,heat,84.86,173.1,263.38,352.16
214,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,11,H1,men,open,senior,FALSE,coxless,heat,85.33,172.76,261.96,350.96
215,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,11,H1,men,open,senior,FALSE,coxless,heat,86.11,176.02,267.11,359.44
216,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,11,H1,men,open,senior,FALSE,coxless,heat,85.79,175.62,266.81,359.31
217,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,11,H1,men,open,senior,FALSE,coxless,heat,85.8,176.55,267.40,358.47
218,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,11,H1,men,open,senior,FALSE,coxless,heat,86.81,175.87,266.42,359.28
219,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,12,H2,men,open,senior,FALSE,coxless,heat,82.88,170.49,258.98,352.89
220,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,12,H2,men,open,senior,FALSE,coxless,heat,85.17,173.51,263.28,355.45
221,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,12,H2,men,open,senior,FALSE,coxless,heat,84.59,172.07,262.87,356.54
222,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,12,H2,men,open,senior,FALSE,coxless,heat,100.29,226.23,349.33,471.18
223,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,12,H2,men,open,senior,FALSE,coxless,heat,85.36,173.26,261.71,349.87
224,2010,2010-11-01,"WCH Karapiro, New Zealand",M4-,12,H2,men,open,senior,FALSE,coxless,heat,84.78,173.43,263.05,352.7
225,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,124,FA,men,open,senior,FALSE,coxless,final,93.41,185.99,281.33,377.04
226,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,124,FA,men,open,senior,FALSE,coxless,final,95.16,189.66,285.52,378.92
227,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,124,FA,men,open,senior,FALSE,coxless,final,94.89,187.95,283.57,379.53
228,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,124,FA,men,open,senior,FALSE,coxless,final,92.77,186.22,281.76,375.78
229,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,124,FA,men,open,senior,FALSE,coxless,final,94.16,189.37,290.9,394.9
230,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,124,FA,men,open,senior,FALSE,coxless,final,95.35,190.2,287.86,386.22
231,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,117,FB,men,open,senior,FALSE,coxless,final,91.06,185.86,282.11,372.64
232,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,117,FB,men,open,senior,FALSE,coxless,final,89.73,181.79,276.25,367.71
233,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,117,FB,men,open,senior,FALSE,coxless,final,90.54,182.39,276.35,369.26
234,2010,2010-11-05,"WCH Karapiro, New Zealand",M4x,117,FB,men,open,senior,FALSE,coxless,final,89.43,184.89,283.14,374.05
235,2010,2010-11-03,"WCH Karapiro, New Zealand",M4x,89,R,men,open,senior,FALSE,coxless,heat,89.21,183.94,280.37,376.90
236,2010,2010-11-03,"WCH Karapiro, New Zealand",M4x,89,R,men,open,senior,FALSE,coxless,heat,89.52,182.76,274.97,362.57
237,2010,2010-11-03,"WCH Karapiro, New Zealand",M4x,89,R,men,open,senior,FALSE,coxless,heat,90.84,185.36,278.45,368.90
238,2010,2010-11-03,"WCH Karapiro, New Zealand",M4x,89,R,men,open,senior,FALSE,coxless,heat,88.41,180.19,271.95,364.88
239,2010,2010-11-03,"WCH Karapiro, New Zealand",M4x,89,R,men,open,senior,FALSE,coxless,heat,90.27,182.38,274.57,367.01
240,2010,2010-11-03,"WCH Karapiro, New Zealand",M4x,89,R,men,open,senior,FALSE,coxless,heat,87.34,178.17,268.34,361.54
241,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,13,H1,men,open,senior,FALSE,coxless,heat,84.02,171.3,259.45,347.12
242,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,13,H1,men,open,senior,FALSE,coxless,heat,86.59,173.51,261.09,347.5
243,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,13,H1,men,open,senior,FALSE,coxless,heat,85.43,174.08,263.67,353.36
244,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,13,H1,men,open,senior,FALSE,coxless,heat,83.93,168.76,255.41,344.18
245,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,13,H1,men,open,senior,FALSE,coxless,heat,84.11,172.07,260.06,350.66
246,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,14,H2,men,open,senior,FALSE,coxless,heat,85.43,173.70,259.7,354.02
247,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,14,H2,men,open,senior,FALSE,coxless,heat,84.05,169.05,255.66,341.44
248,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,14,H2,men,open,senior,FALSE,coxless,heat,84.41,171.76,257.25,343.11
249,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,14,H2,men,open,senior,FALSE,coxless,heat,85.84,173.83,259,346.7
250,2010,2010-11-01,"WCH Karapiro, New Zealand",M4x,14,H2,men,open,senior,FALSE,coxless,heat,85.13,172.51,259.42,346.06
251,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,161,FA,men,open,senior,FALSE,coxed,final,83.78,168.98,255.08,338.46
252,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,161,FA,men,open,senior,FALSE,coxed,final,83.91,169.7,256.06,340.55
253,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,161,FA,men,open,senior,FALSE,coxed,final,83.08,167.47,252.99,334.46
254,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,161,FA,men,open,senior,FALSE,coxed,final,81.76,166.38,252.09,333.84
255,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,161,FA,men,open,senior,FALSE,coxed,final,82.4,167.2,252.99,335.96
256,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,161,FA,men,open,senior,FALSE,coxed,final,83.46,167.53,252.91,337.03
257,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,154,FB,men,open,senior,FALSE,coxed,final,83.61,169.47,258.21,345.64
258,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,154,FB,men,open,senior,FALSE,coxed,final,83.32,169.34,256.75,340.86
259,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,154,FB,men,open,senior,FALSE,coxed,final,81.45,165.99,252.82,339.42
260,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,154,FB,men,open,senior,FALSE,coxed,final,82.89,168.34,255.05,341.04
261,2010,2010-11-07,"WCH Karapiro, New Zealand",M8+,154,FB,men,open,senior,FALSE,coxed,final,83.29,169.1,257.09,346.66
262,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,101,R1,men,open,senior,FALSE,coxed,heat,84.17,170.86,260.76,348.46
263,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,101,R1,men,open,senior,FALSE,coxed,heat,82.71,167.34,255.17,338.47
264,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,101,R1,men,open,senior,FALSE,coxed,heat,83.75,168.49,255.4,339.08
265,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,101,R1,men,open,senior,FALSE,coxed,heat,80.59,165.73,254.7,342.58
266,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,101,R1,men,open,senior,FALSE,coxed,heat,85.03,173.06,262.91,351.1
267,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,102,R2,men,open,senior,FALSE,coxed,heat,82.91,168.01,254.47,341.51
268,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,102,R2,men,open,senior,FALSE,coxed,heat,83.66,169.6,254.25,340.12
269,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,102,R2,men,open,senior,FALSE,coxed,heat,83.36,167.1,252.16,338.71
270,2010,2010-11-04,"WCH Karapiro, New Zealand",M8+,102,R2,men,open,senior,FALSE,coxed,heat,84.82,169.46,254.36,340.09
271,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,66,H1,men,open,senior,FALSE,coxed,heat,80.28,162.20,246,329.61
272,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,66,H1,men,open,senior,FALSE,coxed,heat,81.74,164.39,248.32,331.46
273,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,66,H1,men,open,senior,FALSE,coxed,heat,82.07,165.32,251.99,353.55
274,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,66,H1,men,open,senior,FALSE,coxed,heat,79.03,161.1,244.09,324.62
275,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,66,H1,men,open,senior,FALSE,coxed,heat,79.98,161.7,245.18,328.39
276,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,66,H1,men,open,senior,FALSE,coxed,heat,80.63,161.95,243.76,325.4
277,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,67,H2,men,open,senior,FALSE,coxed,heat,80.58,162.82,246.69,328.57
278,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,67,H2,men,open,senior,FALSE,coxed,heat,80.14,161.14,243.14,325.34
279,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,67,H2,men,open,senior,FALSE,coxed,heat,80.33,161.73,245.10,329.98
280,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,67,H2,men,open,senior,FALSE,coxed,heat,81.99,164.03,248.25,333.89
281,2010,2010-11-02,"WCH Karapiro, New Zealand",M8+,67,H2,men,open,senior,FALSE,coxed,heat,79.57,161.16,244.34,327.94
282,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,156,FA,men,light,senior,FALSE,coxless,final,103.7,210.5,321.90,442
283,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,156,FA,men,light,senior,FALSE,coxless,final,101.71,208.52,318.94,436.65
284,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,156,FA,men,light,senior,FALSE,coxless,final,103.32,209.65,318.81,431.28
285,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,156,FA,men,light,senior,FALSE,coxless,final,100.34,206.69,317.03,429.86
286,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,156,FA,men,light,senior,FALSE,coxless,final,102.59,208.55,317.09,428.19
287,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,156,FA,men,light,senior,FALSE,coxless,final,101.76,206.38,314.6,425.82
288,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,150,FB,men,light,senior,FALSE,coxless,final,107.08,220.17,333.9,452.81
289,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,150,FB,men,light,senior,FALSE,coxless,final,101.33,211.15,322.84,436.38
290,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,150,FB,men,light,senior,FALSE,coxless,final,102.95,210.31,320.74,434.2
291,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,150,FB,men,light,senior,FALSE,coxless,final,101.85,207.75,314.66,426.74
292,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,150,FB,men,light,senior,FALSE,coxless,final,103.32,212.14,323.38,441.41
293,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,150,FB,men,light,senior,FALSE,coxless,final,107.42,219.16,331.8,446.85
294,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,147,FC,men,light,senior,FALSE,coxless,final,110.24,233.9,358.3,478.85
295,2010,2010-11-07,"WCH Karapiro, New Zealand",LM1x,147,FC,men,light,senior,FALSE,coxless,final,108.32,221.88,334.55,445.03
296,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,125,"SA/B 1",men,light,senior,FALSE,coxless,heat,108.67,223.06,332.71,440.46
297,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,125,"SA/B 1",men,light,senior,FALSE,coxless,heat,106.61,219.7,331.63,441.51
298,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,125,"SA/B 1",men,light,senior,FALSE,coxless,heat,105.52,219.73,330.33,443.38
299,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,125,"SA/B 1",men,light,senior,FALSE,coxless,heat,104.28,218.28,330.76,445.03
300,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,125,"SA/B 1",men,light,senior,FALSE,coxless,heat,106,222.17,338.3,457.16
301,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,125,"SA/B 1",men,light,senior,FALSE,coxless,heat,111.92,233.60,354.9,478.25
302,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,126,"SA/B 2",men,light,senior,FALSE,coxless,heat,108.83,223.08,349.4,469.22
303,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,126,"SA/B 2",men,light,senior,FALSE,coxless,heat,105.66,217.59,338.05,455.71
304,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,126,"SA/B 2",men,light,senior,FALSE,coxless,heat,104.11,213.41,335.26,451.75
305,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,126,"SA/B 2",men,light,senior,FALSE,coxless,heat,104.52,214.8,337.41,453.71
306,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,126,"SA/B 2",men,light,senior,FALSE,coxless,heat,105.59,215.54,338.71,462.61
307,2010,2010-11-05,"WCH Karapiro, New Zealand",LM1x,126,"SA/B 2",men,light,senior,FALSE,coxless,heat,110.03,226.04,356.96,479.41
308,2010,2010-11-03,"WCH Karapiro, New Zealand",LM1x,77,R,men,light,senior,FALSE,coxless,heat,117.98,244.47,376.06,502.94
309,2010,2010-11-03,"WCH Karapiro, New Zealand",LM1x,77,R,men,light,senior,FALSE,coxless,heat,114.4,229.9,347.71,461.55
310,2010,2010-11-03,"WCH Karapiro, New Zealand",LM1x,77,R,men,light,senior,FALSE,coxless,heat,111.42,223.6,339.16,455.07
311,2010,2010-11-03,"WCH Karapiro, New Zealand",LM1x,77,R,men,light,senior,FALSE,coxless,heat,112.16,224.10,336.47,451.82
312,2010,2010-11-03,"WCH Karapiro, New Zealand",LM1x,77,R,men,light,senior,FALSE,coxless,heat,109.83,223.54,341.63,458.40
313,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,32,H1,men,light,senior,FALSE,coxless,heat,106.49,218,333.85,452.69
314,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,32,H1,men,light,senior,FALSE,coxless,heat,104.74,214.2,325.46,442.89
315,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,32,H1,men,light,senior,FALSE,coxless,heat,100.69,206.45,313.95,426.9
316,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,32,H1,men,light,senior,FALSE,coxless,heat,100.95,207.07,314.33,434.12
317,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,32,H1,men,light,senior,FALSE,coxless,heat,101.66,209.69,318.85,430.1
318,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,33,H2,men,light,senior,FALSE,coxless,heat,101.72,209.42,322.69,438.78
319,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,33,H2,men,light,senior,FALSE,coxless,heat,112.66,237.10,362.83,486.48
320,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,33,H2,men,light,senior,FALSE,coxless,heat,105.08,215.56,329.02,442.66
321,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,33,H2,men,light,senior,FALSE,coxless,heat,99.14,204.46,313.02,429.12
322,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,33,H2,men,light,senior,FALSE,coxless,heat,102.04,209.07,321.94,433.08
323,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,34,H3,men,light,senior,FALSE,coxless,heat,105.7,211.39,319.46,436.68
324,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,34,H3,men,light,senior,FALSE,coxless,heat,103.86,214.78,330.56,449.54
325,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,34,H3,men,light,senior,FALSE,coxless,heat,101.23,207.06,315.85,433.71
326,2010,2010-11-01,"WCH Karapiro, New Zealand",LM1x,34,H3,men,light,senior,FALSE,coxless,heat,99.43,205.59,314.11,425.67
327,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,118,FA,men,light,senior,FALSE,coxless,final,109.96,221.03,335.08,443.78
328,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,118,FA,men,light,senior,FALSE,coxless,final,108.64,220.09,337.31,445.82
329,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,118,FA,men,light,senior,FALSE,coxless,final,109.29,221.25,338.09,450.16
330,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,118,FA,men,light,senior,FALSE,coxless,final,108.55,217.57,330.85,441.28
331,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,118,FA,men,light,senior,FALSE,coxless,final,107.35,218.16,330.71,438.91
332,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,118,FA,men,light,senior,FALSE,coxless,final,110.32,226.08,346.54,459.78
333,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,112,FB,men,light,senior,FALSE,coxless,final,112.17,228.34,344.78,457.54
334,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,112,FB,men,light,senior,FALSE,coxless,final,110.8,225.32,341.82,451.86
335,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,112,FB,men,light,senior,FALSE,coxless,final,115.23,230.57,345.1,450.36
336,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,112,FB,men,light,senior,FALSE,coxless,final,,,,
337,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2-,112,FB,men,light,senior,FALSE,coxless,final,112.32,230.23,347.45,458.27
338,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,49,R1,men,light,senior,FALSE,coxless,heat,96.93,197.76,300.46,405.36
339,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,49,R1,men,light,senior,FALSE,coxless,heat,94.33,192.05,289.96,393.61
340,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,49,R1,men,light,senior,FALSE,coxless,heat,93.77,189.98,288.08,388.7
341,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,49,R1,men,light,senior,FALSE,coxless,heat,95.82,193.55,293.19,393.64
342,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,49,R1,men,light,senior,FALSE,coxless,heat,96.94,195.41,296.21,395.84
343,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,50,R2,men,light,senior,FALSE,coxless,heat,96.72,194.07,292.2,394.81
344,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,50,R2,men,light,senior,FALSE,coxless,heat,94.73,193.68,293.02,394.77
345,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,50,R2,men,light,senior,FALSE,coxless,heat,96.44,196.76,300.09,405.97
346,2010,2010-11-02,"WCH Karapiro, New Zealand",LM2-,50,R2,men,light,senior,FALSE,coxless,heat,96.53,195.03,294.72,397.2
347,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,1,H1,men,light,senior,FALSE,coxless,heat,99.03,201.05,306.85,417.40
348,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,1,H1,men,light,senior,FALSE,coxless,heat,94.5,191.23,289.96,396.47
349,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,1,H1,men,light,senior,FALSE,coxless,heat,95.06,191.26,288.21,393.35
350,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,1,H1,men,light,senior,FALSE,coxless,heat,97.07,195.34,296.95,401.72
351,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,1,H1,men,light,senior,FALSE,coxless,heat,97.52,199.84,303.71,416.75
352,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,1,H1,men,light,senior,FALSE,coxless,heat,98.59,197.19,298.72,403.13
353,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,2,H2,men,light,senior,FALSE,coxless,heat,96.86,197.76,299.06,407.04
354,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,2,H2,men,light,senior,FALSE,coxless,heat,97.95,198.35,302.78,412.77
355,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,2,H2,men,light,senior,FALSE,coxless,heat,97.36,197.89,299.42,403.11
356,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,2,H2,men,light,senior,FALSE,coxless,heat,98.34,196.58,295.87,400.11
357,2010,2010-10-31,"WCH Karapiro, New Zealand",LM2-,2,H2,men,light,senior,FALSE,coxless,heat,101.28,205.32,310.53,420
358,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,121,FA,men,light,senior,FALSE,coxless,final,109.5,220.97,335.17,438.34
359,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,121,FA,men,light,senior,FALSE,coxless,final,107.5,218.19,331.54,435.88
360,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,121,FA,men,light,senior,FALSE,coxless,final,110.02,223.7,339.21,445.27
361,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,121,FA,men,light,senior,FALSE,coxless,final,105.97,216.33,329.11,433.46
362,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,121,FA,men,light,senior,FALSE,coxless,final,107.22,220.32,335.28,438.31
363,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,121,FA,men,light,senior,FALSE,coxless,final,112.25,227.2,342.91,453.76
364,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,114,FB,men,light,senior,FALSE,coxless,final,101.72,206.91,310.91,411.62
365,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,114,FB,men,light,senior,FALSE,coxless,final,102.38,207.81,314.52,416.53
366,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,114,FB,men,light,senior,FALSE,coxless,final,99.36,201.75,304.48,406.34
367,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,114,FB,men,light,senior,FALSE,coxless,final,99.3,202.20,305.74,406.90
368,2010,2010-11-05,"WCH Karapiro, New Zealand",LM2x,114,FB,men,light,senior,FALSE,coxless,final,100.17,201.13,305.21,405.57
